age,gender,city,education_level,employment_status,monthly_income,monthly_bill,internet_usage_gb,call_minutes,contract_type,support_tickets,customer_feedback,churn,tenure_months,financial_risk,education_level_encoded,contract_type_encoded,emp_Employed,emp_Retired,emp_Self-Employed,emp_Student,emp_Unemployed,feedback_category,count_billing,count_support,count_helpful,count_poor,count_expensive,count_unreliable,count_happy,count_satisfied,count_drops,count_slow,monthly_income_scaled,age_scaled,anomaly_pay_not_use,anomaly_happy_leaver,anomaly_genz_call_enthusiast
47,1,Sialkot,Secondary,Self-Employed,60045.0,3363.0,15.7,123.0,12-Month,2,Coverage is poor in my location,0,87,0,1,2,False,False,True,False,False,1,0,0,0,1,0,0,0,0,0,0,0.579421052631579,0.46774193548387094,0,0,0
30,1,Karachi,Master,Self-Employed,10324.0,1692.0,11.0,88.0,6-Month,1,Coverage is poor in my location,0,87,0,3,1,False,False,True,False,False,1,0,0,0,1,0,0,0,0,0,0,0.05604210526315789,0.1935483870967742,0,0,0
30,1,Gujranwala,Master,Student,19461.0,12560.0,11.4,152.0,Monthly,1,Too expensive compared to competitors,1,87,0,3,0,False,False,False,True,False,0,0,0,0,0,1,0,0,0,0,0,0.15222105263157895,0.1935483870967742,0,0,0
33,0,Gujranwala,Master,Self-Employed,18695.0,8486.0,21.7,187.0,Monthly,0,Happy with data packages,0,87,0,3,0,False,False,True,False,False,3,0,0,0,0,0,0,0,0,0,0,0.1441578947368421,0.24193548387096775,0,0,0
47,0,Peshawar,Bachelor,Student,17538.0,4803.0,25.4,116.0,12-Month,1,Billing issues occurred multiple times,0,87,0,2,2,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0.13197894736842106,0.46774193548387094,0,0,0
26,0,Karachi,Secondary,Employed,77054.0,1858.0,17.6,167.0,12-Month,0,Network quality is good overall,0,87,0,1,2,True,False,False,False,False,3,0,0,0,0,0,0,0,0,0,0,0.7160328947368421,0.12903225806451613,0,0,1
56,0,Hyderabad,Bachelor,Employed,40444.0,16217.0,13.1,165.0,Monthly,0,Network quality is good overall,0,87,0,2,0,True,False,False,False,False,3,0,0,0,0,0,0,0,0,0,0,0.37309473684210526,0.6129032258064516,0,0,0
24,0,Gujranwala,Primary,Student,15874.0,6916.0,14.9,76.0,6-Month,6,Frequent call drops in my area,1,87,0,0,1,False,False,False,True,False,1,0,0,0,0,0,0,0,0,1,0,0.11446315789473684,0.0967741935483871,0,0,0
39,0,Sialkot,Primary,Self-Employed,93189.0,5244.0,29.4,245.0,6-Month,2,Happy with data packages,0,87,0,0,1,False,False,True,False,False,3,0,0,0,0,0,0,0,0,0,0,0.7160328947368421,0.3387096774193548,0,0,0
62,1,Gujranwala,Bachelor,Employed,66446.0,1788.0,21.3,89.0,Monthly,2,Coverage is poor in my location,1,87,0,2,0,True,False,False,False,False,1,0,0,0,1,0,0,0,0,0,0,0.6468,0.7096774193548387,0,0,0
45,0,Faisalabad,Secondary,Employed,20576.0,4549.0,21.2,173.0,6-Month,1,Service is unreliable during peak hours,0,87,0,1,1,True,False,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0.1639578947368421,0.43548387096774194,0,0,0
25,0,Peshawar,Primary,Employed,20533.0,4617.0,18.3,212.0,6-Month,0,Service is unreliable during peak hours,0,86,0,0,1,True,False,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0.16350526315789474,0.11290322580645161,0,0,1
35,0,Faisalabad,Secondary,Self-Employed,33098.0,5626.0,26.4,259.0,6-Month,2,Customer support was helpful,0,86,0,1,1,False,False,True,False,False,2,0,1,1,0,0,0,0,0,0,0,0.29576842105263157,0.27419354838709675,0,0,0
60,1,Sialkot,Secondary,Self-Employed,52331.0,8305.0,25.2,201.0,12-Month,3,Happy with data packages,1,86,0,1,2,False,False,True,False,False,3,0,0,0,0,0,0,0,0,0,0,0.49822105263157895,0.6774193548387096,0,0,0
65,1,Lahore,Primary,Student,31660.0,2305.0,16.8,134.0,Monthly,0,Too expensive compared to competitors,0,86,0,0,0,False,False,False,True,False,0,0,0,0,0,1,0,0,0,0,0,0.2806315789473684,0.7580645161290323,0,0,0
23,1,Hyderabad,Bachelor,Retired,31735.0,2384.0,16.3,176.0,Monthly,2,Internet speed is very slow,1,86,0,2,0,False,True,False,False,False,1,0,0,0,0,0,0,0,0,0,1,0.28142105263157896,0.08064516129032258,0,0,1
54,0,Rawalpindi,Primary,Self-Employed,9524.0,6952.0,35.4,145.0,Monthly,0,Billing issues occurred multiple times,0,86,0,0,0,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0,0,0.047621052631578946,0.5806451612903226,0,0,0
59,0,Lahore,Bachelor,Unemployed,209790.0,6269.0,31.5,242.0,12-Month,2,Frequent call drops in my area,0,86,0,2,2,False,False,False,False,True,1,0,0,0,0,0,0,0,0,1,0,0.7160328947368421,0.6612903225806451,0,0,0
59,1,Hyderabad,Bachelor,Student,37437.0,7440.0,24.4,365.0,12-Month,3,Customer support was helpful,1,86,0,2,2,False,False,False,True,False,2,0,1,1,0,0,0,0,0,0,0,0.3414421052631579,0.6612903225806451,0,0,0
47,1,Sialkot,Secondary,Student,48281.0,2377.0,12.5,124.0,6-Month,0,Network quality is good overall,0,86,0,1,1,False,False,False,True,False,3,0,0,0,0,0,0,0,0,0,0,0.45558947368421054,0.46774193548387094,0,0,0
44,0,Quetta,Secondary,Employed,18211.0,6198.0,31.1,93.0,6-Month,0,Customer support was helpful,0,86,0,1,1,True,False,False,False,False,2,0,1,1,0,0,0,0,0,0,0,0.13906315789473683,0.41935483870967744,0,0,0
18,0,Islamabad,Bachelor,Employed,16381.0,4662.0,31.6,226.0,Monthly,2,Coverage is poor in my location,1,86,0,2,0,True,False,False,False,False,1,0,0,0,1,0,0,0,0,0,0,0.1198,0.0,0,0,1
40,1,Hyderabad,PhD,Employed,27981.0,6094.0,8.2,451.0,12-Month,1,Customer support was helpful,0,86,0,4,2,True,False,False,False,False,2,0,1,1,0,0,0,0,0,0,0,0.24190526315789473,0.3548387096774194,0,0,0
52,0,Hyderabad,Secondary,Self-Employed,28573.0,2266.0,10.4,276.0,12-Month,1,Customer support was helpful,0,86,0,1,2,False,False,True,False,False,2,0,1,1,0,0,0,0,0,0,0,0.24813684210526316,0.5483870967741935,0,0,0
30,1,Peshawar,Master,Employed,11605.0,8396.0,1.6,132.0,Monthly,1,Customer support was helpful,1,86,0,3,0,True,False,False,False,False,2,0,1,1,0,0,0,0,0,0,0,0.06952631578947369,0.1935483870967742,0,0,0
24,1,Peshawar,Secondary,Employed,24028.0,5775.0,35.0,254.0,Monthly,2,Frequent call drops in my area,1,86,0,1,0,True,False,False,False,False,1,0,0,0,0,0,0,0,0,1,0,0.20029473684210528,0.0967741935483871,0,0,1
58,0,Multan,Secondary,Unemployed,29439.0,5404.0,14.5,76.0,6-Month,1,Satisfied with the service,0,86,0,1,1,False,False,False,False,True,3,0,0,0,0,0,0,0,0,0,0,0.25725263157894734,0.6451612903225806,0,0,0
52,0,Sialkot,Master,Employed,9368.0,6267.0,22.4,136.0,12-Month,2,Coverage is poor in my location,1,86,0,3,2,True,False,False,False,False,1,0,0,0,1,0,0,0,0,0,0,0.04597894736842105,0.5483870967741935,0,0,0
60,0,Islamabad,Secondary,Self-Employed,16443.0,6860.0,7.9,471.0,12-Month,2,Network quality is good overall,1,86,0,1,2,False,False,True,False,False,3,0,0,0,0,0,0,0,0,0,0,0.12045263157894737,0.6774193548387096,0,0,0
64,0,Islamabad,PhD,Employed,23275.0,4714.0,19.8,234.0,12-Month,0,Service is unreliable during peak hours,0,86,0,4,2,True,False,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0.19236842105263158,0.7419354838709677,0,0,0
67,0,Faisalabad,Secondary,Employed,37143.0,24523.0,15.8,159.0,Monthly,0,Billing issues occurred multiple times,0,86,0,1,0,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0.3383473684210526,0.7903225806451613,0,0,0
47,1,Quetta,Master,Employed,46534.0,10319.0,18.3,220.0,6-Month,1,Satisfied with the service,0,86,0,3,1,True,False,False,False,False,3,0,0,0,0,0,0,0,0,0,0,0.4372,0.46774193548387094,0,0,0
56,0,Hyderabad,Bachelor,Employed,18732.0,8315.0,15.7,71.0,Monthly,1,Billing issues occurred multiple times,1,86,0,2,0,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0.14454736842105262,0.6129032258064516,0,0,0
60,0,Gujranwala,Master,Unemployed,7202.0,1997.0,10.4,110.0,6-Month,2,Happy with data packages,0,86,0,3,1,False,False,False,False,True,3,0,0,0,0,0,0,0,0,0,0,0.023178947368421052,0.6774193548387096,0,0,0
35,1,Multan,Master,Unemployed,24998.0,3551.0,24.2,230.0,Monthly,3,Service is unreliable during peak hours,1,86,0,3,0,False,False,False,False,True,1,0,0,0,0,0,1,0,0,0,0,0.21050526315789472,0.27419354838709675,0,0,0
23,0,Peshawar,Secondary,Employed,88098.0,4574.0,5.9,161.0,Monthly,2,Internet speed is very slow,1,86,0,1,0,True,False,False,False,False,1,0,0,0,0,0,0,0,0,0,1,0.7160328947368421,0.08064516129032258,0,0,0
33,1,Islamabad,Bachelor,Employed,24257.0,4576.0,40.9,251.0,Monthly,2,Network quality is good overall,1,86,0,2,0,True,False,False,False,False,3,0,0,0,0,0,0,0,0,0,0,0.20270526315789475,0.24193548387096775,0,0,0
67,0,Rawalpindi,Bachelor,Employed,23477.0,5591.0,23.3,271.0,Monthly,0,Customer support was helpful,0,86,0,2,0,True,False,False,False,False,2,0,1,1,0,0,0,0,0,0,0,0.19449473684210528,0.7903225806451613,0,0,0
30,0,Hyderabad,Secondary,Student,18277.0,5458.0,8.0,81.0,Monthly,0,Happy with data packages,0,86,0,1,0,False,False,False,True,False,3,0,0,0,0,0,0,0,0,0,0,0.1397578947368421,0.1935483870967742,0,0,0
59,0,Islamabad,Master,Self-Employed,18602.0,3047.0,16.7,236.0,Monthly,3,Satisfied with the service,1,86,0,3,0,False,False,True,False,False,3,0,0,0,0,0,0,0,0,0,0,0.14317894736842104,0.6612903225806451,0,0,0
58,1,Rawalpindi,Bachelor,Student,17879.0,12440.0,13.4,148.0,12-Month,0,Too expensive compared to competitors,0,86,0,2,2,False,False,False,True,False,0,0,0,0,0,1,0,0,0,0,0,0.1355684210526316,0.6451612903225806,0,0,0
46,1,Rawalpindi,Secondary,Retired,47776.0,3828.0,13.1,205.0,Monthly,1,Internet speed is very slow,0,85,0,1,0,False,True,False,False,False,1,0,0,0,0,0,0,0,0,0,1,0.4502736842105263,0.45161290322580644,0,0,0
65,0,Peshawar,Secondary,Student,14459.0,4754.0,12.8,100.0,6-Month,0,Happy with data packages,0,85,0,1,1,False,False,False,True,False,3,0,0,0,0,0,0,0,0,0,0,0.09956842105263158,0.7580645161290323,0,0,0
55,0,Faisalabad,PhD,Student,39634.0,1676.0,42.4,137.0,Monthly,1,Frequent call drops in my area,0,85,0,4,0,False,False,False,True,False,1,0,0,0,0,0,0,0,0,1,0,0.3645684210526316,0.5967741935483871,0,0,0
27,0,Lahore,Secondary,Employed,31732.0,4182.0,22.4,44.0,6-Month,0,Customer support was helpful,0,85,0,1,1,True,False,False,False,False,2,0,1,1,0,0,0,0,0,0,0,0.2813894736842105,0.14516129032258066,0,0,0
41,0,Karachi,Master,Employed,15715.0,6592.0,36.7,178.0,Monthly,1,Coverage is poor in my location,1,85,0,3,0,True,False,False,False,False,1,0,0,0,1,0,0,0,0,0,0,0.11278947368421052,0.3709677419354839,0,0,0
39,1,Quetta,Master,Retired,18261.0,2898.0,11.7,63.0,Monthly,0,Billing issues occurred multiple times,0,85,0,3,0,False,True,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0.1395894736842105,0.3387096774193548,0,0,0
22,0,Quetta,Bachelor,Employed,34130.0,2886.0,6.8,166.0,12-Month,2,Billing issues occurred multiple times,0,85,0,2,2,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0.3066315789473684,0.06451612903225806,0,0,1
45,1,Gujranwala,Master,Unemployed,42626.0,8451.0,10.2,305.0,Monthly,0,Coverage is poor in my location,0,85,0,3,0,False,False,False,False,True,1,0,0,0,1,0,0,0,0,0,0,0.39606315789473684,0.43548387096774194,0,0,0
30,1,Sialkot,Bachelor,Self-Employed,101321.0,4395.0,18.3,345.0,Monthly,2,Internet speed is very slow,1,85,0,2,0,False,False,True,False,False,1,0,0,0,0,0,0,0,0,0,1,0.7160328947368421,0.1935483870967742,0,0,0
59,1,Peshawar,Secondary,Self-Employed,57483.0,1880.0,24.6,250.0,Monthly,0,Happy with data packages,0,85,0,1,0,False,False,True,False,False,3,0,0,0,0,0,0,0,0,0,0,0.5524526315789474,0.6612903225806451,0,0,0
29,0,Peshawar,Primary,Unemployed,19186.0,4326.0,23.5,570.0,12-Month,3,Coverage is poor in my location,1,85,0,0,2,False,False,False,False,True,1,0,0,0,1,0,0,0,0,0,0,0.1493263157894737,0.1774193548387097,0,0,0
24,0,Rawalpindi,Master,Employed,48829.0,8008.0,9.7,127.0,Monthly,0,Satisfied with the service,0,85,0,3,0,True,False,False,False,False,3,0,0,0,0,0,0,0,0,0,0,0.4613578947368421,0.0967741935483871,0,0,0
51,1,Hyderabad,Secondary,Unemployed,28401.0,3166.0,11.0,241.0,Monthly,0,Service is unreliable during peak hours,0,85,0,1,0,False,False,False,False,True,1,0,0,0,0,0,1,0,0,0,0,0.24632631578947367,0.532258064516129,0,0,0
39,1,Gujranwala,Primary,Employed,18021.0,5931.0,13.2,188.0,Monthly,0,Service is unreliable during peak hours,0,85,0,0,0,True,False,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0.13706315789473683,0.3387096774193548,0,0,0
39,1,Rawalpindi,Master,Employed,10194.0,5569.0,39.3,85.0,Monthly,2,Internet speed is very slow,1,85,0,3,0,True,False,False,False,False,1,0,0,0,0,0,0,0,0,0,1,0.05467368421052632,0.3387096774193548,0,0,0
48,0,Islamabad,Master,Self-Employed,14964.0,5269.0,37.1,69.0,6-Month,2,Coverage is poor in my location,1,85,0,3,1,False,False,True,False,False,1,0,0,0,1,0,0,0,0,0,0,0.10488421052631579,0.4838709677419355,0,0,0
61,1,Islamabad,Secondary,Employed,62298.0,3142.0,9.2,70.0,12-Month,2,Network quality is good overall,0,85,0,1,2,True,False,False,False,False,3,0,0,0,0,0,0,0,0,0,0,0.6031368421052632,0.6935483870967742,0,0,0
46,1,Quetta,Bachelor,Self-Employed,47235.0,5095.0,26.2,192.0,12-Month,2,Internet speed is very slow,0,85,0,2,2,False,False,True,False,False,1,0,0,0,0,0,0,0,0,0,1,0.4445789473684211,0.45161290322580644,0,0,0
69,1,Islamabad,Master,Student,14788.0,7689.0,1.7,223.0,Monthly,3,Billing issues occurred multiple times,1,85,0,3,0,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0.10303157894736842,0.8225806451612904,0,0,0
30,0,Peshawar,Secondary,Student,46690.0,6184.0,2.2,74.0,Monthly,1,Billing issues occurred multiple times,1,85,0,1,0,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0.4388421052631579,0.1935483870967742,0,0,0
30,1,Faisalabad,Secondary,Employed,32051.0,4764.0,11.2,124.0,6-Month,0,Coverage is poor in my location,0,85,0,1,1,True,False,False,False,False,1,0,0,0,1,0,0,0,0,0,0,0.28474736842105264,0.1935483870967742,0,0,0
63,0,Sialkot,Secondary,Self-Employed,17015.0,6741.0,27.8,331.0,12-Month,1,Network quality is good overall,0,85,0,1,2,False,False,True,False,False,3,0,0,0,0,0,0,0,0,0,0,0.12647368421052632,0.7258064516129032,0,0,0
54,1,Lahore,Master,Self-Employed,10667.0,6701.0,30.3,135.0,6-Month,2,Internet speed is very slow,1,85,0,3,1,False,False,True,False,False,1,0,0,0,0,0,0,0,0,0,1,0.05965263157894737,0.5806451612903226,0,0,0
25,0,Karachi,Master,Unemployed,11560.0,9469.0,14.8,120.0,Monthly,2,Satisfied with the service,1,85,0,3,0,False,False,False,False,True,3,0,0,0,0,0,0,0,0,0,0,0.06905263157894737,0.11290322580645161,0,0,0
39,1,Rawalpindi,PhD,Student,15486.0,14378.0,15.0,217.0,12-Month,2,Network quality is good overall,1,85,0,4,2,False,False,False,True,False,3,0,0,0,0,0,0,0,0,0,0,0.11037894736842105,0.3387096774193548,0,0,0
59,0,Faisalabad,Master,Employed,41757.0,10964.0,12.6,128.0,12-Month,1,Customer support was helpful,0,85,0,3,2,True,False,False,False,False,2,0,1,1,0,0,0,0,0,0,0,0.3869157894736842,0.6612903225806451,0,0,0
56,0,Quetta,Bachelor,Employed,8168.0,6424.0,18.4,236.0,6-Month,1,Billing issues occurred multiple times,0,85,0,2,1,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0.03334736842105263,0.6129032258064516,0,0,0
33,0,Faisalabad,Bachelor,Employed,50706.0,6536.0,20.1,189.0,Monthly,0,Frequent call drops in my area,0,85,0,2,0,True,False,False,False,False,1,0,0,0,0,0,0,0,0,1,0,0.4811157894736842,0.24193548387096775,0,0,0
61,1,Sialkot,Bachelor,Employed,25113.0,9319.0,24.3,155.0,12-Month,2,Coverage is poor in my location,1,85,0,2,2,True,False,False,False,False,1,0,0,0,1,0,0,0,0,0,0,0.21171578947368422,0.6935483870967742,0,0,0
36,0,Rawalpindi,Bachelor,Student,17992.0,6450.0,20.3,92.0,Monthly,1,Coverage is poor in my location,1,85,0,2,0,False,False,False,True,False,1,0,0,0,1,0,0,0,0,0,0,0.1367578947368421,0.2903225806451613,0,0,0
46,1,Rawalpindi,Bachelor,Employed,55587.0,1840.0,10.2,74.0,Monthly,0,Coverage is poor in my location,0,84,0,2,0,True,False,False,False,False,1,0,0,0,1,0,0,0,0,0,0,0.5324947368421052,0.45161290322580644,0,0,0
34,1,Quetta,Bachelor,Employed,11468.0,4720.0,36.4,197.0,Monthly,0,Billing issues occurred multiple times,0,84,0,2,0,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0.06808421052631579,0.25806451612903225,0,0,0
23,0,Karachi,Secondary,Self-Employed,41775.0,3219.0,7.4,124.0,6-Month,0,Coverage is poor in my location,0,84,0,1,1,False,False,True,False,False,1,0,0,0,1,0,0,0,0,0,0,0.38710526315789473,0.08064516129032258,0,0,0
53,1,Karachi,Master,Student,30161.0,15431.0,17.8,429.0,6-Month,2,Frequent call drops in my area,1,84,0,3,1,False,False,False,True,False,1,0,0,0,0,0,0,0,0,1,0,0.2648526315789474,0.5645161290322581,0,0,0
31,0,Peshawar,Secondary,Retired,25918.0,7945.0,15.5,95.0,Monthly,0,Satisfied with the service,0,84,0,1,0,False,True,False,False,False,3,0,0,0,0,0,0,0,0,0,0,0.22018947368421052,0.20967741935483872,0,0,0
50,1,Faisalabad,Bachelor,Unemployed,14264.0,4779.0,5.0,152.0,Monthly,0,Customer support was helpful,0,84,0,2,0,False,False,False,False,True,2,0,1,1,0,0,0,0,0,0,0,0.09751578947368421,0.5161290322580645,0,0,0
41,0,Rawalpindi,Bachelor,Employed,18293.0,5020.0,19.0,152.0,6-Month,1,Billing issues occurred multiple times,0,84,0,2,1,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0.13992631578947368,0.3709677419354839,0,0,0
49,1,Gujranwala,Secondary,Employed,26889.0,2992.0,29.3,98.0,6-Month,1,Customer support was helpful,0,84,0,1,1,True,False,False,False,False,2,0,1,1,0,0,0,0,0,0,0,0.23041052631578948,0.5,0,0,0
51,0,Faisalabad,Master,Employed,26073.0,15506.0,11.1,122.0,12-Month,1,Happy with data packages,0,84,0,3,2,True,False,False,False,False,3,0,0,0,0,0,0,0,0,0,0,0.22182105263157895,0.532258064516129,0,0,0
63,0,Hyderabad,Master,Employed,16639.0,14157.0,14.2,56.0,Monthly,1,Internet speed is very slow,1,84,0,3,0,True,False,False,False,False,1,0,0,0,0,0,0,0,0,0,1,0.12251578947368422,0.7258064516129032,0,0,0
58,0,Rawalpindi,Master,Employed,11164.0,2987.0,43.7,201.0,12-Month,1,Too expensive compared to competitors,0,84,0,3,2,True,False,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0.0648842105263158,0.6451612903225806,0,0,0
45,0,Hyderabad,Secondary,Employed,38716.0,6773.0,20.3,95.0,12-Month,2,Network quality is good overall,0,84,0,1,2,True,False,False,False,False,3,0,0,0,0,0,0,0,0,0,0,0.3549052631578947,0.43548387096774194,0,0,0
32,0,Rawalpindi,Bachelor,Retired,29294.0,7666.0,13.4,155.0,12-Month,1,Too expensive compared to competitors,0,84,0,2,2,False,True,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0.2557263157894737,0.22580645161290322,0,0,0
63,0,Islamabad,Primary,Unemployed,19445.0,4156.0,9.7,224.0,12-Month,1,Coverage is poor in my location,0,84,0,0,2,False,False,False,False,True,1,0,0,0,1,0,0,0,0,0,0,0.15205263157894736,0.7258064516129032,0,0,0
59,0,Lahore,Bachelor,Employed,50318.0,8347.0,10.1,108.0,12-Month,1,Internet speed is very slow,0,84,0,2,2,True,False,False,False,False,1,0,0,0,0,0,0,0,0,0,1,0.4770315789473684,0.6612903225806451,0,0,0
60,0,Peshawar,Secondary,Unemployed,39249.0,3796.0,7.5,200.0,12-Month,0,Too expensive compared to competitors,0,84,0,1,2,False,False,False,False,True,0,0,0,0,0,1,0,0,0,0,0,0.36051578947368423,0.6774193548387096,0,0,0
50,1,Sialkot,Master,Employed,32634.0,1894.0,26.3,405.0,12-Month,3,Network quality is good overall,1,84,0,3,2,True,False,False,False,False,3,0,0,0,0,0,0,0,0,0,0,0.2908842105263158,0.5161290322580645,0,0,0
52,0,Quetta,PhD,Employed,25993.0,9790.0,2.5,141.0,Monthly,2,Customer support was helpful,1,84,0,4,0,True,False,False,False,False,2,0,1,1,0,0,0,0,0,0,0,0.22097894736842105,0.5483870967741935,0,0,0
49,1,Peshawar,Master,Unemployed,19115.0,2886.0,36.1,207.0,6-Month,2,Frequent call drops in my area,0,84,0,3,1,False,False,False,False,True,1,0,0,0,0,0,0,0,0,1,0,0.14857894736842106,0.5,0,0,0
66,1,Islamabad,Master,Employed,12090.0,6550.0,26.6,226.0,6-Month,1,Satisfied with the service,0,84,0,3,1,True,False,False,False,False,3,0,0,0,0,0,0,0,0,0,0,0.07463157894736842,0.7741935483870968,0,0,0
56,1,Faisalabad,Bachelor,Employed,47585.0,8910.0,19.6,253.0,Monthly,0,Service is unreliable during peak hours,0,84,0,2,0,True,False,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0.44826315789473686,0.6129032258064516,0,0,0
36,1,Lahore,Bachelor,Employed,21530.0,2325.0,16.8,75.0,Monthly,4,Too expensive compared to competitors,1,84,0,2,0,True,False,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0.174,0.2903225806451613,0,0,0
27,1,Multan,Secondary,Unemployed,35822.0,7470.0,20.8,87.0,12-Month,1,Too expensive compared to competitors,0,84,0,1,2,False,False,False,False,True,0,0,0,0,0,1,0,0,0,0,0,0.3244421052631579,0.14516129032258066,0,0,0
27,0,Hyderabad,Master,Self-Employed,14920.0,5057.0,7.8,367.0,Monthly,2,Satisfied with the service,1,84,0,3,0,False,False,True,False,False,3,0,0,0,0,0,0,0,0,0,0,0.10442105263157894,0.14516129032258066,0,0,1
31,1,Hyderabad,Bachelor,Unemployed,15116.0,2237.0,16.3,223.0,12-Month,4,Customer support was helpful,1,84,0,2,2,False,False,False,False,True,2,0,1,1,0,0,0,0,0,0,0,0.10648421052631579,0.20967741935483872,0,0,0
39,1,Multan,Primary,Employed,30866.0,8415.0,26.0,125.0,Monthly,3,Coverage is poor in my location,1,84,0,0,0,True,False,False,False,False,1,0,0,0,1,0,0,0,0,0,0,0.27227368421052633,0.3387096774193548,0,0,0
61,1,Hyderabad,Master,Employed,49051.0,9518.0,18.8,59.0,Monthly,2,Happy with data packages,1,84,0,3,0,True,False,False,False,False,3,0,0,0,0,0,0,0,0,0,0,0.46369473684210527,0.6935483870967742,0,0,0
19,1,Sialkot,Bachelor,Employed,34140.0,8384.0,19.6,181.0,Monthly,2,Happy with data packages,1,84,0,2,0,True,False,False,False,False,3,0,0,0,0,0,0,0,0,0,0,0.30673684210526314,0.016129032258064516,0,0,1
49,1,Gujranwala,Bachelor,Self-Employed,17964.0,4643.0,5.1,100.0,6-Month,0,Billing issues occurred multiple times,0,84,0,2,1,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0,0,0.13646315789473684,0.5,0,0,0
32,0,Islamabad,Bachelor,Self-Employed,15507.0,8010.0,21.6,26.0,Monthly,3,Satisfied with the service,1,84,0,2,0,False,False,True,False,False,3,0,0,0,0,0,0,0,0,0,0,0.1106,0.22580645161290322,0,0,0
34,0,Rawalpindi,Master,Self-Employed,22406.0,5761.0,11.0,427.0,Monthly,1,Internet speed is very slow,1,83,0,3,0,False,False,True,False,False,1,0,0,0,0,0,0,0,0,0,1,0.18322105263157895,0.25806451612903225,0,0,0
66,0,Faisalabad,Secondary,Employed,12363.0,2494.0,33.0,270.0,6-Month,2,Coverage is poor in my location,0,83,0,1,1,True,False,False,False,False,1,0,0,0,1,0,0,0,0,0,0,0.07750526315789474,0.7741935483870968,0,0,0
43,0,Quetta,Bachelor,Employed,76102.0,2109.0,13.4,90.0,12-Month,1,Customer support was helpful,0,83,0,2,2,True,False,False,False,False,2,0,1,1,0,0,0,0,0,0,0,0.7160328947368421,0.4032258064516129,0,0,0
67,1,Faisalabad,Bachelor,Employed,36103.0,2584.0,33.7,396.0,Monthly,0,Happy with data packages,0,83,0,2,0,True,False,False,False,False,3,0,0,0,0,0,0,0,0,0,0,0.3274,0.7903225806451613,0,0,0
